Institute,Academic Program Name,Quota,Seat Type,Opening Rank,Closing Rank
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,12005,18716
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",HS,SC,8837,10914
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",HS,ST,3355,3355
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",OS,OPEN,21972,32648
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,9730,10628
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",OS,SC,5076,5262
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",OS,ST,2559,2559
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",HS,OPEN,26377,34958
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,13054,16548
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",HS,SC,7645,10828
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",HS,ST,3258,3258
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",OS,OPEN,24953,34382
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,11216,11787
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",OS,SC,4523,6104
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",OS,ST,1193,2406
"National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,38295,42045
"National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,20850,20850
"National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,ST,4439,4439
"National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,31587,35391
"National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,8921,8921
"National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,5046,5046
"National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,ST,2213,2213
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,10679,18167
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,9862,11668
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,1082,5497
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",HS,ST,2507,2606
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,18458,21465
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,5053,7074
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,2849,3867
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,1371,1588
"National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,23853,25842
"National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,12103,14075
"National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,ST,3364,3364
"National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,18888,21831
"National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,7231,7231
"National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,3306,3306
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)",HS,OPEN,38410,57282
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)",HS,OBC-NCL,19517,24514
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)",HS,SC,9652,13587
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)",HS,ST,2956,2956
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)",OS,OPEN,27724,37882
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)",OS,OBC-NCL,12066,13649
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)",OS,SC,7415,7690
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)",OS,ST,1892,2394
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,12961,15775
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,7458,9298
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,1614,3337
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,1101,1928
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,8738,16801
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,3992,4607
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,1353,1812
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,478,753
"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,805,8245
"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,1766,4637
"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,426,1046
"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,151,1153
"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,2968,4894
"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,1008,1517
"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,433,1173
"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,256,655
"National Institute of Technology, Rourkela","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,6477,12911
"National Institute of Technology, Rourkela","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,4967,7293
"National Institute of Technology, Rourkela","Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC,3030,3852
"National Institute of Technology, Rourkela","Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST,323,1286
"National Institute of Technology, Rourkela","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,6933,11583
"National Institute of Technology, Rourkela","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),569,569
"National Institute of Technology, Rourkela","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,2348,3217
"National Institute of Technology, Rourkela","Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,197,1867
"National Institute of Technology, Rourkela","Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,565,713
"National Institute of Technology, Rourkela","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,8364,9953
"National Institute of Technology, Rourkela","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),1090,1090
"National Institute of Technology, Rourkela","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,5484,6186
"National Institute of Technology, Rourkela","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,1475,3548
"National Institute of Technology, Rourkela","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,1641,1641
"National Institute of Technology, Rourkela","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,4487,6343
"National Institute of Technology, Rourkela","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,1627,2048
"National Institute of Technology, Rourkela","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,1288,1312
"National Institute of Technology, Rourkela","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OPEN,12133,15026
"National Institute of Technology, Rourkela","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,7753,9009
"National Institute of Technology, Rourkela","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,SC,5229,6042
"National Institute of Technology, Rourkela","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,ST,1760,1760
"National Institute of Technology, Rourkela","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OPEN,8953,12709
"National Institute of Technology, Rourkela","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,3280,5221
"National Institute of Technology, Rourkela","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,SC,2687,2924
"National Institute of Technology, Rourkela","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,ST,1535,1535
"National Institute of Technology, Rourkela","Food Process Engineering (4 Years, Bachelor of Technology)",HS,OPEN,36149,47295
"National Institute of Technology, Rourkela","Food Process Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,18037,24127
"National Institute of Technology, Rourkela","Food Process Engineering (4 Years, Bachelor of Technology)",HS,SC,12988,13010
"National Institute of Technology, Rourkela","Food Process Engineering (4 Years, Bachelor of Technology)",HS,ST,6198,6198
"National Institute of Technology, Rourkela","Food Process Engineering (4 Years, Bachelor of Technology)",OS,OPEN,26813,34518
"National Institute of Technology, Rourkela","Food Process Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),1592,1592
"National Institute of Technology, Rourkela","Food Process Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,9034,10644
"National Institute of Technology, Rourkela","Food Process Engineering (4 Years, Bachelor of Technology)",OS,SC,6112,6656
"National Institute of Technology, Rourkela","Food Process Engineering (4 Years, Bachelor of Technology)",OS,ST,2453,2453
"National Institute of Technology, Rourkela","Industrial Design (4 Years, Bachelor of Technology)",HS,OPEN,15469,32621
"National Institute of Technology, Rourkela","Industrial Design (4 Years, Bachelor of Technology)",HS,OBC-NCL,13106,17562
"National Institute of Technology, Rourkela","Industrial Design (4 Years, Bachelor of Technology)",HS,SC,8002,11761
"National Institute of Technology, Rourkela","Industrial Design (4 Years, Bachelor of Technology)",HS,ST,5524,5524
"National Institute of Technology, Rourkela","Industrial Design (4 Years, Bachelor of Technology)",OS,OPEN,23397,30384
"National Institute of Technology, Rourkela","Industrial Design (4 Years, Bachelor of Technology)",OS,OBC-NCL,7974,10202
"National Institute of Technology, Rourkela","Industrial Design (4 Years, Bachelor of Technology)",OS,SC,5239,6096
"National Institute of Technology, Rourkela","Industrial Design (4 Years, Bachelor of Technology)",OS,ST,2949,2949
"National Institute of Technology, Rourkela","Life Science (5 Years, Integrated Master of Science)",HS,OPEN,55969,71467
